"year","age"
2009,49
2009,49
2009,50
2009,50
2009,50
2009,50
2009,50
2009,50
2009,50
2009,51
2009,52
2009,52
2009,52
2009,53
2009,53
2009,53
2009,53
2009,54
2009,54
2009,54
2009,54
2009,54
2009,54
2009,54
2009,54
2009,55
2009,55
2009,55
2009,55
2009,56
2009,56
2009,56
2009,56
2009,57
2009,57
2009,57
2009,57
2009,57
2009,57
2009,58
2009,58
2009,58
2009,58
2009,58
2009,58
2009,58
2009,58
2009,58
2009,59
2009,59
2009,59
2009,59
2009,60
2009,60
2009,60
2009,60
2009,60
2009,60
2009,61
2009,61
2009,61
2009,62
2009,62
2009,62
2009,62
2009,62
2009,62
2009,62
2009,62
2009,63
2009,63
2009,63
2009,63
2009,63
2009,63
2009,63
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,64
2009,65
2009,65
2009,65
2009,65
2009,66
2009,66
2009,66
2009,66
2009,66
2009,66
2009,66
2009,66
2009,67
2009,67
2009,67
2009,67
2009,67
2009,67
2009,67
2009,67
2009,68
2009,68
2009,68
2009,68
2009,68
2009,68
2009,68
2009,68
2009,68
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,69
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,70
2009,71
2009,71
2009,71
2009,71
2009,71
2009,71
2009,71
2009,71
2009,71
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,72
2009,73
2009,73
2009,73
2009,73
2009,73
2009,73
2009,74
2009,74
2009,74
2009,74
2009,74
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,75
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,76
2009,77
2009,77
2009,77
2009,77
2009,77
2009,77
2009,77
2009,77
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,78
2009,79
2009,79
2009,79
2009,79
2009,79
2009,79
2009,79
2009,79
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,80
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,81
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,82
2009,83
2009,83
2009,83
2009,83
2009,83
2009,83
2009,83
2009,83
2009,83
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,84
2009,85
2009,85
2009,85
2009,85
2009,85
2009,85
2009,85
2009,85
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,86
2009,87
2009,87
2009,87
2009,87
2009,87
2009,87
2009,87
2009,87
2009,88
2009,88
2009,88
2009,88
2009,89
2009,89
2009,89
2009,89
2009,89
2009,89
2009,89
2009,90
2009,90
2009,90
2009,90
2009,90
2009,90
2009,91
2009,91
2009,91
2009,91
2009,91
2009,91
2009,91
2009,91
2009,92
2009,92
2009,92
2009,92
2009,92
2009,92
2009,92
2009,93
2009,93
2009,93
2009,93
2009,93
2009,94
2009,94
2009,95
2009,96
2009,96
2009,96
2009,97
2009,97
2009,101
2010,1
2010,2
2010,3
2010,5
2010,6
2010,10
2010,10
2010,12
2010,14
2010,16
2010,18
2010,20
2010,20
2010,20
2010,21
2010,22
2010,23
2010,23
2010,26
2010,27
2010,30
2010,31
2010,33
2010,33
2010,33
2010,34
2010,34
2010,35
2010,35
2010,35
2010,36
2010,38
2010,39
2010,40
2010,41
2010,41
2010,41
2010,42
2010,42
2010,42
2010,43
2010,43
2010,43
2010,44
2010,44
2010,44
2010,44
2010,44
2010,45
2010,45
2010,45
2010,46
2010,46
2010,47
2010,47
2010,47
2010,47
2010,49
2010,49
2010,49
2010,49
2010,49
2010,49
2010,49
2010,49
2010,49
2010,50
2010,50
2010,50
2010,50
2010,51
2010,51
2010,51
2010,51
2010,52
2010,52
2010,53
2010,53
2010,53
2010,53
2010,53
2010,53
2010,53
2010,54
2010,54
2010,54
2010,54
2010,54
2010,56
2010,56
2010,56
2010,56
2010,56
2010,56
2010,56
2010,57
2010,57
2010,57
2010,57
2010,57
2010,57
2010,58
2010,58
2010,58
2010,58
2010,59
2010,59
2010,59
2010,59
2010,59
2010,59
2010,59
2010,59
2010,60
2010,60
2010,60
2010,60
2010,60
2010,60
2010,60
2010,61
2010,61
2010,61
2010,61
2010,61
2010,61
2010,61
2010,62
2010,62
2010,62
2010,62
2010,62
2010,62
2010,62
2010,63
2010,63
2010,63
2010,63
2010,64
2010,64
2010,64
2010,64
2010,64
2010,64
2010,64
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,65
2010,66
2010,66
2010,66
2010,66
2010,66
2010,66
2010,66
2010,67
2010,67
2010,67
2010,68
2010,68
2010,68
2010,68
2010,69
2010,69
2010,69
2010,69
2010,69
2010,69
2010,69
2010,70
2010,70
2010,70
2010,70
2010,70
2010,70
2010,70
2010,70
2010,70
2010,70
2010,71
2010,71
2010,71
2010,71
2010,71
2010,71
2010,71
2010,72
2010,72
2010,72
2010,72
2010,72
2010,72
2010,72
2010,72
2010,72
2010,72
2010,73
2010,73
2010,73
2010,73
2010,73
2010,73
2010,74
2010,74
2010,74
2010,74
2010,74
2010,74
2010,74
2010,74
2010,74
2010,74
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,75
2010,76
2010,76
2010,76
2010,76
2010,76
2010,76
2010,76
2010,77
2010,77
2010,77
2010,77
2010,77
2010,77
2010,77
2010,77
2010,77
2010,77
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,78
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,79
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,80
2010,81
2010,81
2010,81
2010,81
2010,81
2010,81
2010,81
2010,81
2010,81
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,82
2010,83
2010,83
2010,83
2010,83
2010,83
2010,83
2010,83
2010,83
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,84
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,85
2010,86
2010,86
2010,86
2010,86
2010,86
2010,86
2010,86
2010,86
2010,86
2010,86
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,87
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,88
2010,89
2010,89
2010,89
2010,89
2010,89
2010,89
2010,89
2010,89
2010,89
2010,89
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,90
2010,91
2010,91
2010,91
2010,91
2010,91
2010,91
2010,91
2010,91
2010,91
2010,92
2010,92
2010,92
2010,92
2010,92
2010,92
2010,92
2010,92
2010,92
2010,93
2010,93
2010,93
2010,93
2010,93
2010,93
2010,94
2010,94
2010,94
2010,94
2010,94
2010,95
2010,95
2010,95
2010,95
2010,95
2010,95
2010,95
2010,96
2010,96
2010,96
2010,96
2010,96
2010,96
2010,97
2010,97
2010,97
2010,98
2010,101
2011,1
2011,2
2011,3
2011,4
2011,4
2011,4
2011,5
2011,7
2011,9
2011,16
2011,17
2011,21
2011,21
2011,22
2011,23
2011,23
2011,23
2011,24
2011,24
2011,24
2011,24
2011,25
2011,26
2011,26
2011,27
2011,27
2011,29
2011,29
2011,29
2011,31
2011,32
2011,33
2011,33
2011,34
2011,34
2011,35
2011,36
2011,36
2011,39
2011,39
2011,40
2011,41
2011,42
2011,42
2011,43
2011,43
2011,44
2011,44
2011,44
2011,44
2011,44
2011,45
2011,45
2011,45
2011,46
2011,46
2011,47
2011,47
2011,48
2011,48
2011,49
2011,49
2011,49
2011,49
2011,49
2011,50
2011,50
2011,50
2011,50
2011,50
2011,50
2011,50
2011,50
2011,51
2011,51
2011,52
2011,52
2011,53
2011,53
2011,53
2011,53
2011,53
2011,53
2011,53
2011,54
2011,54
2011,54
2011,54
2011,54
2011,54
2011,54
2011,55
2011,55
2011,55
2011,55
2011,55
2011,55
2011,55
2011,55
2011,56
2011,56
2011,56
2011,56
2011,56
2011,56
2011,56
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,57
2011,58
2011,58
2011,58
2011,58
2011,59
2011,59
2011,59
2011,59
2011,59
2011,59
2011,60
2011,60
2011,60
2011,60
2011,60
2011,60
2011,60
2011,60
2011,60
2011,61
2011,61
2011,61
2011,61
2011,61
2011,61
2011,62
2011,62
2011,62
2011,62
2011,62
2011,62
2011,62
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,63
2011,64
2011,64
2011,64
2011,64
2011,64
2011,64
2011,64
2011,65
2011,65
2011,65
2011,65
2011,65
2011,66
2011,66
2011,66
2011,66
2011,66
2011,66
2011,67
2011,67
2011,67
2011,67
2011,67
2011,67
2011,67
2011,67
2011,67
2011,68
2011,68
2011,68
2011,68
2011,68
2011,68
2011,68
2011,68
2011,68
2011,69
2011,69
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,70
2011,71
2011,71
2011,71
2011,71
2011,72
2011,72
2011,72
2011,72
2011,72
2011,72
2011,72
2011,73
2011,73
2011,73
2011,73
2011,73
2011,73
2011,73
2011,73
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,74
2011,75
2011,75
2011,75
2011,75
2011,75
2011,75
2011,75
2011,75
2011,75
2011,75
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,76
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,77
2011,78
2011,78
2011,78
2011,78
2011,78
2011,78
2011,78
2011,78
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,79
2011,80
2011,80
2011,80
2011,80
2011,80
2011,80
2011,80
2011,80
2011,80
2011,81
2011,81
2011,81
2011,81
2011,81
2011,81
2011,81
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,82
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,83
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,84
2011,85
2011,85
2011,85
2011,85
2011,85
2011,85
2011,85
2011,85
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,86
2011,87
2011,87
2011,87
2011,87
2011,87
2011,87
2011,87
2011,87
2011,87
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,88
2011,89
2011,89
2011,89
2011,89
2011,89
2011,89
2011,89
2011,89
2011,89
2011,90
2011,90
2011,90
2011,90
2011,90
2011,90
2011,91
2011,91
2011,91
2011,91
2011,91
2011,91
2011,91
2011,91
2011,92
2011,92
2011,92
2011,92
2011,93
2011,93
2011,93
2011,94
2011,94
2011,94
2011,94
2011,94
2011,95
2011,95
2011,95
2011,95
2011,95
2011,95
2011,95
2011,96
2011,96
2011,96
2011,97
2011,98
2011,98
2011,98
2011,98
2011,100
2011,100
2011,101
2011,101
2011,102
2011,104
2012,2
2012,2
2012,2
2012,3
2012,5
2012,6
2012,6
2012,7
2012,9
2012,11
2012,12
2012,13
2012,15
2012,17
2012,18
2012,26
2012,27
2012,28
2012,28
2012,29
2012,31
2012,31
2012,33
2012,34
2012,34
2012,35
2012,35
2012,37
2012,37
2012,38
2012,38
2012,39
2012,40
2012,40
2012,40
2012,41
2012,41
2012,41
2012,41
2012,41
2012,41
2012,42
2012,42
2012,42
2012,42
2012,43
2012,43
2012,43
2012,43
2012,43
2012,43
2012,44
2012,44
2012,44
2012,45
2012,46
2012,46
2012,46
2012,47
2012,48
2012,48
2012,49
2012,49
2012,50
2012,50
2012,51
2012,51
2012,51
2012,51
2012,51
2012,52
2012,52
2012,52
2012,52
2012,53
2012,53
2012,53
2012,53
2012,53
2012,53
2012,53
2012,54
2012,54
2012,54
2012,54
2012,54
2012,54
2012,55
2012,55
2012,55
2012,55
2012,55
2012,56
2012,56
2012,56
2012,56
2012,56
2012,56
2012,56
2012,57
2012,57
2012,58
2012,58
2012,58
2012,58
2012,58
2012,59
2012,60
2012,60
2012,60
2012,60
2012,60
2012,60
2012,61
2012,61
2012,61
2012,61
2012,61
2012,61
2012,61
2012,61
2012,61
2012,61
2012,62
2012,62
2012,62
2012,62
2012,62
2012,63
2012,63
2012,63
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,64
2012,65
2012,65
2012,65
2012,65
2012,65
2012,65
2012,65
2012,66
2012,66
2012,66
2012,66
2012,66
2012,66
2012,66
2012,67
2012,67
2012,67
2012,67
2012,67
2012,67
2012,67
2012,68
2012,68
2012,68
2012,69
2012,69
2012,69
2012,69
2012,69
2012,69
2012,69
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,70
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,71
2012,72
2012,72
2012,72
2012,72
2012,72
2012,73
2012,73
2012,73
2012,73
2012,73
2012,73
2012,73
2012,74
2012,74
2012,74
2012,74
2012,74
2012,74
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,75
2012,76
2012,76
2012,76
2012,76
2012,76
2012,76
2012,76
2012,77
2012,77
2012,77
2012,77
2012,77
2012,77
2012,77
2012,77
2012,78
2012,78
2012,78
2012,78
2012,78
2012,78
2012,78
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,79
2012,80
2012,80
2012,80
2012,80
2012,80
2012,80
2012,80
2012,80
2012,80
2012,80
2012,81
2012,81
2012,81
2012,81
2012,81
2012,81
2012,81
2012,81
2012,81
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,82
2012,83
2012,83
2012,83
2012,83
2012,83
2012,84
2012,84
2012,84
2012,84
2012,84
2012,84
2012,84
2012,84
2012,84
2012,85
2012,85
2012,85
2012,85
2012,85
2012,86
2012,86
2012,86
2012,86
2012,86
2012,86
2012,86
2012,86
2012,86
2012,87
2012,87
2012,87
2012,87
2012,87
2012,87
2012,87
2012,87
2012,87
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,88
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,89
2012,90
2012,90
2012,90
2012,90
2012,90
2012,90
2012,90
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,91
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,92
2012,93
2012,93
2012,93
2012,93
2012,93
2012,93
2012,93
2012,93
2012,93
2012,93
2012,94
2012,94
2013,1
2013,2
2013,3
2013,3
2013,3
2013,3
2013,4
2013,4
2013,8
2013,12
2013,13
2013,13
2013,15
2013,18
2013,20
2013,23
2013,23
2013,26
2013,27
2013,27
2013,28
2013,28
2013,28
2013,29
2013,29
2013,32
2013,32
2013,33
2013,33
2013,35
2013,36
2013,37
2013,37
2013,37
2013,39
2013,39
2013,39
2013,39
2013,39
2013,42
2013,43
2013,43
2013,44
2013,45
2013,45
2013,47
2013,47
2013,47
2013,47
2013,47
2013,47
2013,47
2013,47
2013,47
2013,48
2013,48
2013,48
2013,48
2013,48
2013,48
2013,49
2013,49
2013,50
2013,50
2013,50
2013,50
2013,50
2013,50
2013,51
2013,51
2013,52
2013,52
2013,52
2013,52
2013,52
2013,52
2013,53
2013,53
2013,53
2013,53
2013,54
2013,54
2013,54
2013,54
2013,54
2013,54
2013,54
2013,54
2013,55
2013,55
2013,55
2013,55
2013,55
2013,55
2013,56
2013,56
2013,56
2013,56
2013,57
2013,57
2013,57
2013,57
2013,57
2013,57
2013,58
2013,58
2013,58
2013,58
2013,58
2013,58
2013,58
2013,58
2013,58
2013,59
2013,59
2013,59
2013,59
2013,59
2013,59
2013,59
2013,59
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,60
2013,61
2013,61
2013,61
2013,61
2013,62
2013,62
2013,62
2013,62
2013,62
2013,62
2013,62
2013,63
2013,63
2013,63
2013,63
2013,63
2013,63
2013,63
2013,63
2013,64
2013,64
2013,64
2013,64
2013,64
2013,64
2013,64
2013,64
2013,65
2013,65
2013,65
2013,65
2013,66
2013,66
2013,66
2013,66
2013,66
2013,66
2013,66
2013,66
2013,67
2013,67
2013,67
2013,67
2013,67
2013,67
2013,67
2013,67
2013,67
2013,67
2013,68
2013,68
2013,68
2013,68
2013,69
2013,69
2013,69
2013,69
2013,69
2013,69
2013,69
2013,69
2013,69
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,70
2013,71
2013,71
2013,71
2013,71
2013,71
2013,72
2013,72
2013,72
2013,72
2013,72
2013,72
2013,73
2013,73
2013,73
2013,73
2013,73
2013,73
2013,73
2013,73
2013,73
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,74
2013,75
2013,75
2013,75
2013,75
2013,75
2013,75
2013,75
2013,75
2013,75
2013,76
2013,76
2013,76
2013,76
2013,77
2013,77
2013,77
2013,77
2013,77
2013,77
2013,77
2013,77
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,78
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,79
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,80
2013,81
2013,81
2013,81
2013,81
2013,81
2013,81
2013,81
2013,81
2013,81
2013,81
2013,82
2013,82
2013,82
2013,82
2013,82
2013,82
2013,82
2013,82
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,83
2013,84
2013,84
2013,84
2013,84
2013,84
2013,84
2013,84
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,85
2013,86
2013,86
2013,86
2013,86
2013,86
2013,86
2013,86
2013,86
2013,86
2013,86
2013,87
2013,87
2013,87
2013,87
2013,87
2013,87
2013,87
2013,87
2013,87
2013,88
2013,88
2013,88
2013,88
2013,88
2013,88
2013,88
2013,88
2013,88
2013,88
2013,89
2013,89
2013,89
2013,89
2013,89
2013,89
2013,89
2013,89
2013,90
2013,90
2013,90
2013,90
2013,90
2013,90
2013,90
2013,91
2013,91
2013,91
2013,91
2013,91
2013,91
2013,91
2013,91
2013,91
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,92
2013,93
2013,93
2013,93
2013,94
2013,94
2013,94
2014,3
2014,4
2014,6
2014,7
2014,7
2014,8
2014,11
2014,19
2014,20
2014,20
2014,20
2014,21
2014,22
2014,22
2014,24
2014,24
2014,24
2014,25
2014,26
2014,26
2014,27
2014,27
2014,27
2014,28
2014,28
2014,28
2014,29
2014,31
2014,31
2014,31
2014,32
2014,33
2014,33
2014,33
2014,34
2014,34
2014,34
2014,35
2014,35
2014,35
2014,35
2014,36
2014,36
2014,37
2014,37
2014,38
2014,38
2014,40
2014,40
2014,40
2014,41
2014,42
2014,42
2014,43
2014,43
2014,43
2014,44
2014,45
2014,46
2014,46
2014,46
2014,46
2014,47
2014,47
2014,47
2014,48
2014,48
2014,48
2014,48
2014,48
2014,48
2014,48
2014,48
2014,49
2014,49
2014,49
2014,49
2014,50
2014,50
2014,51
2014,51
2014,52
2014,52
2014,52
2014,52
2014,53
2014,53
2014,53
2014,53
2014,54
2014,54
2014,54
2014,54
2014,54
2014,55
2014,55
2014,55
2014,55
2014,56
2014,56
2014,56
2014,56
2014,56
2014,56
2014,56
2014,57
2014,57
2014,57
2014,57
2014,57
2014,58
2014,58
2014,58
2014,58
2014,58
2014,58
2014,58
2014,58
2014,58
2014,59
2014,59
2014,59
2014,59
2014,59
2014,59
2014,59
2014,59
2014,59
2014,60
2014,60
2014,60
2014,61
2014,61
2014,61
2014,61
2014,61
2014,61
2014,62
2014,62
2014,62
2014,62
2014,62
2014,62
2014,62
2014,62
2014,62
2014,62
2014,63
2014,63
2014,63
2014,63
2014,64
2014,64
2014,64
2014,64
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,65
2014,66
2014,66
2014,66
2014,66
2014,66
2014,66
2014,66
2014,66
2014,66
2014,66
2014,67
2014,67
2014,67
2014,67
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,68
2014,69
2014,69
2014,69
2014,69
2014,69
2014,69
2014,69
2014,69
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,70
2014,71
2014,71
2014,71
2014,71
2014,71
2014,71
2014,71
2014,71
2014,72
2014,72
2014,72
2014,72
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,73
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,74
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,75
2014,76
2014,76
2014,76
2014,76
2014,77
2014,77
2014,77
2014,77
2014,77
2014,77
2014,77
2014,78
2014,78
2014,78
2014,78
2014,78
2014,78
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,79
2014,80
2014,80
2014,80
2014,80
2014,81
2014,81
2014,81
2014,81
2014,81
2014,81
2014,81
2014,82
2014,82
2014,82
2014,82
2014,82
2014,82
2014,82
2014,83
2014,83
2014,83
2014,83
2014,83
2014,83
2014,83
2014,83
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,84
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,85
2014,86
2014,86
2014,86
2014,86
2014,86
2014,86
2014,86
2014,86
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,87
2014,88
2014,88
2014,88
2014,88
2014,88
2014,88
2014,88
2014,88
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,89
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,90
2014,91
2014,91
2014,91
2014,91
2014,91
2014,91
2014,91
2014,92
2014,92
2014,92
2014,92
2014,92
2014,92
2014,92
2014,92
2014,92
2014,93
2014,93
2014,94
2014,94
